Datum Tid (UTC) Lufttemperatur Kvalitet
1973 12 19 -0.8 G
1973 12 20 -0.3 G
1973 12 21 0.833333 Y
1973 12 22 0.833333 Y
1973 12 23 1.8 G
1973 12 24 1.6 G
1973 12 25 2.03333 G
1973 12 26 1.9 G
1973 12 27 4.2 G
1973 12 28 4.93333 G
1973 12 29 4.33333 G
1973 12 30 3.76667 G
1973 12 31 2.16667 G
1974 01 01 0.666667 G
1974 01 02 -1.26667 G
1974 01 03 0.7 G
1974 01 04 1.53333 G
1974 01 05 0.866667 G
1974 01 06 1.1 G
1974 01 07 -0.833333 G
1974 01 08 -1.66667 G
1974 01 09 0.766667 G
1974 01 10 -0.3 G
1974 01 11 -1.5 Y
1974 01 12 -0.833333 Y
1974 01 13 2.56667 G
1974 01 14 3.33333 G
1974 01 15 6.56667 G
1974 01 16 4.03333 G
1974 01 17 3.13333 G
1974 01 18 2.26667 G
1974 01 19 6.23333 G
1974 01 20 5.93333 G
1974 01 21 3.03333 G
1974 01 22 2.53333 G
1974 01 23 1.63333 G
1974 01 24 4.5 G
1974 01 25 4.3 G
1974 01 26 4.46667 G
1974 01 27 2.06667 G
1974 01 28 3.33333 G
1974 01 29 3.66667 G
1974 01 30 2.76667 G
1974 01 31 2.53333 G
1974 02 01 3.03333 G
1974 02 02 3.76667 G
1974 02 03 3 G
1974 02 04 2.9 G
1974 02 05 0.2 G
1974 02 06 0.733333 G
1974 02 07 0.9 G
1974 02 08 1.06667 G
1974 02 09 2.2 G
1974 02 10 4.53333 G
1974 02 11 7.2 G
1974 02 12 7.4 G
1974 02 13 4.26667 G
1974 02 14 3.7 G
1974 02 15 3.3 G
1974 02 16 2.5 G
1974 02 17 2.6 G
1974 02 18 2.1 G
1974 02 19 0.433333 G
1974 02 20 -0.0333333 G
1974 02 21 3.06667 G
1974 02 22 5.26667 G
1974 02 23 3.56667 G
1974 02 24 2.46667 G
1974 02 25 0.566667 G
1974 02 26 1.46667 G
1974 02 27 0.366667 G
1974 02 28 1.23333 G
1974 03 01 1.13333 G
1974 03 02 1.4 G
1974 03 03 2.26667 G
1974 03 04 1.93333 G
1974 03 05 2.03333 G
1974 03 06 1.76667 G
1974 03 07 0.633333 G
1974 03 08 0.166667 G
1974 03 09 1.5 G
1974 03 10 1.9 G
1974 03 11 1.86667 G
1974 03 12 3.53333 G
1974 03 13 3.26667 G
1974 03 14 1.33333 G
1974 03 15 3.43333 G
1974 03 16 3.4 G
1974 03 17 4.53333 G
1974 03 18 4.6 G
1974 03 19 5.76667 G
1974 03 20 5.63333 G
1974 03 21 5.06667 G
1974 03 22 5.53333 G
1974 03 23 2.93333 G
1974 03 24 3.76667 G
1974 03 25 3.96667 G
1974 03 26 4.36667 G
1974 03 27 5.1 G
1974 03 28 7.13333 G
1974 03 29 6.06667 G
1974 03 30 7.76667 G
1974 03 31 5.66667 G
1974 04 01 7.03333 G
1974 04 02 7.06667 G
1974 04 03 8.96667 G
1974 04 04 9.06667 G
1974 04 05 10.6 G
1974 04 06 13.0333 G
1974 04 07 11.7 G
1974 04 08 12.2667 G
1974 04 09 8.3 G
1974 04 10 8.73333 G
1974 04 11 8.8 G
1974 04 12 2.16667 G
1974 04 13 5.03333 G
1974 04 14 5.23333 Y
1974 04 15 7.36667 G
1974 04 16 7.1 G
1974 04 17 7.66667 G
1974 04 18 9.36667 G
1974 04 19 10.2 G
1974 04 20 10.1667 G
1974 04 21 10 G
1974 04 22 11.6333 G
1974 04 23 9.76667 G
1974 04 24 7.13333 G
1974 04 25 4.93333 G
1974 04 26 5 G
1974 04 27 6.06667 G
1974 04 28 8.4 G
1974 04 29 10.6667 G
1974 04 30 9.06667 G
1974 05 01 12.1667 G
1974 05 02 11.4333 G
1974 05 03 10.4 G
1974 05 04 6.8 G
1974 05 05 5.56667 G
1974 05 06 6.7 G
1974 05 07 10.3667 G
1974 05 08 10.4667 G
1974 05 09 12.1 G
1974 05 10 11.7667 G
1974 05 11 6.76667 G
1974 05 12 10.3 G
1974 05 13 8.86667 G
1974 05 14 10.8333 G
1974 05 15 12.5667 G
1974 05 16 10.3333 G
1974 05 17 13.3 G
1974 05 18 16.6667 G
1974 05 19 17.4 G
1974 05 20 13.0333 G
1974 05 21 12.9667 G
1974 05 22 12.7333 G
1974 05 23 12.2333 G
1974 05 24 13.0667 G
1974 05 25 13.7 G
1974 05 26 12.1667 G
1974 05 27 12.8333 G
1974 05 28 12.6667 G
1974 05 29 10.7333 G
1974 05 30 11.6667 G
1974 05 31 13.1333 G
1974 06 01 13.14 G
1974 06 02 13.42 G
1974 06 03 15.96 G
1974 06 04 12.48 G
1974 06 05 14.28 G
1974 06 06 15.26 G
1974 06 07 10.82 G
1974 06 08 13.42 G
1974 06 09 11.94 G
1974 06 10 13.42 G
1974 06 11 13.3 G
1974 06 12 15.86 G
1974 06 13 21.34 G
1974 06 14 17.46 G
1974 06 15 20.68 G
1974 06 16 18.24 G
1974 06 17 18.8 G
1974 06 18 19.64 G
1974 06 19 15.86 G
1974 06 20 14.96 G
1974 06 21 18.22 G
1974 06 22 16.68 G
1974 06 23 17 G
1974 06 24 18.38 G
1974 06 25 19.82 G
1974 06 26 17.66 G
1974 06 27 17.2 G
1974 06 28 14.82 G
1974 06 29 14.74 G
1974 06 30 18.5 G
1974 07 01 16.76 G
1974 07 02 17.56 G
1974 07 03 13.94 G
1974 07 04 14.32 G
1974 07 05 15.26 G
1974 07 06 13.86 G
1974 07 07 16.66 G
1974 07 08 18.68 G
1974 07 09 16.9 G
1974 07 10 15.3 G
1974 07 11 14.76 G
1974 07 12 14 G
1974 07 13 16.8 G
1974 07 14 16.26 G
1974 07 15 16.74 G
1974 07 16 16.12 G
1974 07 17 17.84 G
1974 07 18 16.2 G
1974 07 19 17.82 G
1974 07 20 18.24 G
1974 07 21 16.78 G
1974 07 22 19.16 G
1974 07 23 16.86 G
1974 07 24 16.04 G
1974 07 25 14.04 G
1974 07 26 16.24 G
1974 07 27 16.56 G
1974 07 28 16.3 G
1974 07 29 14.58 G
1974 07 30 15.42 G
1974 07 31 15.4 G
1974 08 01 16 G
1974 08 02 16.52 G
1974 08 03 16.88 G
1974 08 04 16.2 G
1974 08 05 14.04 G
1974 08 06 18.28 G
1974 08 07 18.02 G
1974 08 08 18.42 G
1974 08 09 16 G
1974 08 10 16.92 G
1974 08 11 17.2 G
1974 08 12 16.22 G
1974 08 13 17.48 G
1974 08 14 17.48 G
1974 08 15 21.12 G
1974 08 16 20.44 G
1974 08 17 16.72 G
1974 08 18 17.98 G
1974 08 19 16.36 G
1974 08 20 16.92 G
1974 08 21 17.78 G
1974 08 22 19.06 G
1974 08 23 19.9 G
1974 08 24 19.2 G
1974 08 25 19.96 G
1974 08 26 19.88 G
1974 08 27 18.72 G
1974 08 28 16.48 G
1974 08 29 17.16 G
1974 08 30 18.34 G
1974 08 31 21.52 G
1974 09 01 20.22 G
1974 09 02 17.94 G
1974 09 03 17.05 G
1974 09 04 17.06 G
1974 09 05 14.64 G
1974 09 06 15.42 G
1974 09 07 15.7 G
1974 09 08 13.38 G
1974 09 09 14.38 G
1974 09 10 15.44 G
1974 09 11 15.04 G
1974 09 12 17.06 G
1974 09 13 14.3 G
1974 09 14 16.32 G
1974 09 15 15.92 G
1974 09 16 16.2 G
1974 09 17 17.78 G
1974 09 18 13.48 G
1974 09 19 12.84 G
1974 09 20 12.52 G
1974 09 21 12.82 G
1974 09 22 12 G
1974 09 23 12.36 G
1974 09 24 12.56 G
1974 09 25 11.92 G
1974 09 26 10.8 G
1974 09 27 10.3 G
1974 09 28 14.42 G
1974 09 29 7.92 G
1974 09 30 9.72 G
1974 10 01 10.7 G
1974 10 02 8.52 G
1974 10 03 8.44 G
1974 10 04 9.58 G
1974 10 05 8.62 G
1974 10 06 8.64 G
1974 10 07 9.9 G
1974 10 08 10.08 G
1974 10 09 8.26 G
1974 10 10 4.76 G
1974 10 11 5.48 G
1974 10 12 5.72 G
1974 10 13 6.94 G
1974 10 14 6.74 G
1974 10 15 5.98 G
1974 10 16 6.72 G
1974 10 17 5.88 G
1974 10 18 6.14 G
1974 10 19 7.48 G
1974 10 20 7.24 G
1974 10 21 6.2 G
1974 10 22 9.52 G
1974 10 23 8.42 G
1974 10 24 4.86 G
1974 10 25 7.84 G
1974 10 26 6.42 G
1974 10 27 6.84 G
1974 10 28 5.44 G
1974 10 29 5 G
1974 10 30 5 G
1974 10 31 5.18 G
1974 11 01 5.94 G
1974 11 02 6 G
1974 11 03 3.58 G
1974 11 04 2.94 G
1974 11 05 3.64 G
1974 11 06 5.7 G
1974 11 07 6.46 G
1974 11 08 5.52 G
1974 11 09 5.7 G
1974 11 10 8.36 G
1974 11 11 6.98 G
1974 11 12 6.94 G
1974 11 13 6.2 G
1974 11 14 7.54 G
1974 11 15 9.76 G
1974 11 16 8.9 G
1974 11 17 6.78 G
1974 11 18 7.28 G
1974 11 19 7.52 G
1974 11 20 4.88 G
1974 11 21 3 G
1974 11 22 2.88 G
1974 11 23 3.86 G
1974 11 24 4.02 G
1974 11 25 5.74 G
1974 11 26 4.96 G
1974 11 27 5.26 G
1974 11 28 2.78 G
1974 11 29 1.38 G
1974 11 30 1.28 G
1974 12 01 2.62 G
1974 12 02 6.84 G
1974 12 03 5.8 G
1974 12 04 6.42 G
1974 12 05 2.82 G
1974 12 06 3.54 G
1974 12 07 4.32 G
1974 12 08 4.92 G
1974 12 09 7.54 G
1974 12 10 4.5 G
1974 12 11 3.24 G
1974 12 12 1.28 G
1974 12 13 -1.4 G
1974 12 14 2.46 G
1974 12 15 3.7 G
1974 12 16 3.56 G
1974 12 17 3.3 G
1974 12 18 2.96 G
1974 12 19 2.82 G
1974 12 20 6.42 G
1974 12 21 7.16 G
1974 12 22 6.56 G
1974 12 23 6.8 G
1974 12 24 3.86 G
1974 12 25 5.02 G
1974 12 26 7.56 G
1974 12 27 2.72 G
1974 12 28 6.32 G
1974 12 29 4.88 G
1974 12 30 0.52 G
1974 12 31 1.24 G
1975 01 01 5.32 G
1975 01 02 5.1 G
1975 01 03 4.9 G
1975 01 04 4.16 G
1975 01 05 6.58 G
1975 01 06 6.84 G
1975 01 07 2.22 G
1975 01 08 -1.46 G
1975 01 09 1.38 G
1975 01 10 4.82 G
1975 01 11 4.78 G
1975 01 12 6.44 G
1975 01 13 5.14 G
1975 01 14 6.14 G
1975 01 15 7.46 G
1975 01 16 7.06 G
1975 01 17 6.36 G
1975 01 18 4.08 G
1975 01 19 4.62 G
1975 01 20 2.52 G
1975 01 21 3.66 G
1975 01 22 4.14 G
1975 01 23 3.14 G
1975 01 24 4.64 G
1975 01 25 3.98 G
1975 01 26 4.6 G
1975 01 27 2.7 G
1975 01 28 3.84 G
1975 01 29 3.7 G
1975 01 30 3.12 G
1975 01 31 3.76 G
1975 02 01 4.68 G
1975 02 02 5.12 G
1975 02 03 2.52 G
1975 02 04 2 G
1975 02 05 2.08 G
1975 02 06 1.7 G
1975 02 07 1.92 G
1975 02 08 -0.44 G
1975 02 09 0.12 G
1975 02 10 0.58 G
1975 02 11 1.28 G
1975 02 12 2.08 G
1975 02 13 1.4 G
1975 02 14 -1.32 G
1975 02 15 -2.26 G
1975 02 16 -2.54 G
1975 02 17 0.32 G
1975 02 18 2.86 G
1975 02 19 3.44 G
1975 02 20 2.54 G
1975 02 21 2.94 G
1975 02 22 2.9 G
1975 02 23 2.125 G
1975 02 24 0.98 G
1975 02 25 2.96 G
1975 02 26 2.24 G
1975 02 27 3.44 G
1975 02 28 3.32 G
1975 03 01 2.66 G
1975 03 02 1.94 G
1975 03 03 5.3 G
1975 03 04 7.82 G
1975 03 05 7.56 G
1975 03 06 5.38 G
1975 03 07 5.64 G
1975 03 08 5.34 G
1975 03 09 6.58 G
1975 03 10 6.56 G
1975 03 11 5.52 G
1975 03 12 3.4 G
1975 03 13 3.58 G
1975 03 14 4.18 G
1975 03 15 1.02 G
1975 03 16 1.98 G
1975 03 17 0.98 G
1975 03 18 0.66 G
1975 03 19 2.3 G
1975 03 20 2.22 G
1975 03 21 2.08 G
1975 03 22 2.9 G
1975 03 23 4.7 G
1975 03 24 4.86 G
1975 03 25 2.24 G
1975 03 26 1.64 G
1975 03 27 2.56 G
1975 03 28 0.14 G
1975 03 29 0.24 G
1975 03 30 2.68 G
1975 03 31 1.98 G
1975 04 01 3.24 G
1975 04 02 2.46 G
1975 04 03 3 G
1975 04 04 2.7 G
1975 04 05 3.22 G
1975 04 06 4.18 G
1975 04 07 2.84 G
1975 04 08 4.06 G
1975 04 09 3.5 G
1975 04 10 4.3 G
1975 04 11 3.84 G
1975 04 12 4.22 G
1975 04 13 5.18 G
1975 04 14 4.84 G
1975 04 15 3.2 G
1975 04 16 3.84 G
1975 04 17 5.66 G
1975 04 18 5.72 G
1975 04 19 7.98 G
1975 04 20 6.88 G
1975 04 21 10.42 G
1975 04 22 10.9 G
1975 04 23 12.78 G
1975 04 24 9.54 G
1975 04 25 9.24 G
1975 04 26 11.44 G
1975 04 27 7.46 G
1975 04 28 9.44 G
1975 04 29 14.86 G
1975 04 30 13.34 G
1975 05 01 10.86 G
1975 05 02 10.16 G
1975 05 03 9.06 G
1975 05 04 7.82 G
1975 05 05 13.04 G
1975 05 06 13.98 G
1975 05 07 15.3 G
1975 05 08 17.28 G
1975 05 09 17.96 G
1975 05 10 14.24 G
1975 05 11 13.56 G
1975 05 12 10.2 G
1975 05 13 10.18 G
1975 05 14 14.26 G
1975 05 15 14.52 G
1975 05 16 16.64 G
1975 05 17 17.98 G
1975 05 18 17.34 G
1975 05 19 12.84 G
1975 05 20 15.22 G
1975 05 21 9.62 G
1975 05 22 7.8 G
1975 05 23 9.1 G
1975 05 24 11.12 G
1975 05 25 12.26 G
1975 05 26 13.8 G
1975 05 27 14.8 G
1975 05 28 16.6 G
1975 05 29 13.18 G
1975 05 30 9.98 G
1975 05 31 9.32 G
1975 06 01 8.3 G
1975 06 02 9.54 G
1975 06 03 10.3 G
1975 06 04 9.6 G
1975 06 05 11.62 G
1975 06 06 14.74 G
1975 06 07 17.84 G
1975 06 08 19.28 G
1975 06 09 21.48 G
1975 06 10 20.9 G
1975 06 11 18.32 G
1975 06 12 20.34 G
1975 06 13 14.36 G
1975 06 14 13.94 G
1975 06 15 15.1 G
1975 06 16 11.66 G
1975 06 17 15.98 G
1975 06 18 18.82 G
1975 06 19 19.88 G
1975 06 20 21.28 G
1975 06 21 24.34 G
1975 06 22 23.82 G
1975 06 23 22.84 G
1975 06 24 21.98 G
1975 06 25 20.9 G
1975 06 26 18.48 G
1975 06 27 16.54 G
1975 06 28 15.3 G
1975 06 29 15.6 G
1975 06 30 15.92 G
1975 07 01 16.74 G
1975 07 02 22.6 G
1975 07 03 20.38 G
1975 07 04 19.74 G
1975 07 05 19.48 G
1975 07 06 22.12 G
1975 07 07 21.98 G
1975 07 08 23.18 G
1975 07 09 20.9 G
1975 07 10 21.98 G
1975 07 11 22.78 G
1975 07 12 17.94 G
1975 07 13 18.84 G
1975 07 14 20.16 G
1975 07 15 19.56 G
1975 07 16 16.84 G
1975 07 17 17.36 G
1975 07 18 18.32 G
1975 07 19 19.6 G
1975 07 20 20.52 G
1975 07 21 22.48 G
1975 07 22 19.16 G
1975 07 23 19.08 G
1975 07 24 17.36 G
1975 07 25 16.98 G
1975 07 26 17.18 G
1975 07 27 19.1 G
1975 07 28 23.1 G
1975 07 29 20.54 G
1975 07 30 22.76 G
1975 07 31 22.14 G
1975 08 01 18.06 G
1975 08 02 18.46 G
1975 08 03 21.28 G
1975 08 04 24.12 G
1975 08 05 26.52 G
1975 08 06 26.2 G
1975 08 07 28.92 G
1975 08 08 28.88 G
1975 08 09 29.36 G
1975 08 10 29.66 G
1975 08 11 27.98 G
1975 08 12 23.22 G
1975 08 13 19.14 G
1975 08 14 20.26 G
1975 08 15 21.48 G
1975 08 16 20.04 G
1975 08 17 17.68 G
1975 08 18 19.26 G
1975 08 19 20.16 G
1975 08 20 17.74 G
1975 08 21 21.94 G
1975 08 22 20 G
1975 08 23 17.86 G
1975 08 24 16.98 G
1975 08 25 18.34 G
1975 08 26 17.7 G
1975 08 27 19.44 G
1975 08 28 20.76 G
1975 08 29 23.16 G
1975 08 30 22.84 G
1975 08 31 22.54 G
1975 09 01 23.34 G
1975 09 02 21.34 G
1975 09 03 23.34 G
1975 09 04 17.42 G
1975 09 05 16.42 G
1975 09 06 17.24 G
1975 09 07 14.22 G
1975 09 08 15.74 G
1975 09 09 18.4 G
1975 09 10 18.54 G
1975 09 11 16.64 G
1975 09 12 14 G
1975 09 13 11.78 G
1975 09 14 12.68 G
1975 09 15 15.14 G
1975 09 16 14.2 G
1975 09 17 18.9 G
1975 09 18 19.54 G
1975 09 19 15.1 G
1975 09 20 15.54 G
1975 09 21 15.82 G
1975 09 22 14.1 G
1975 09 23 15.74 G
1975 09 24 15.08 G
1975 09 25 16.2 G
1975 09 26 14.54 G
1975 09 27 12.6 G
1975 09 28 13.74 G
1975 09 29 13.24 G
1975 09 30 13.6 G
1975 10 01 14.98 G
1975 10 02 14.88 G
1975 10 03 13.4 G
1975 10 04 12.56 G
1975 10 05 13.28 G
1975 10 06 13.38 G
1975 10 07 10.72 G
1975 10 08 9.36 G
1975 10 09 4.98 G
1975 10 10 4.74 G
1975 10 11 4.36 G
1975 10 12 6.66 G
1975 10 13 7.86 G
1975 10 14 8.86 G
1975 10 15 7.8 G
1975 10 16 8.76 G
1975 10 17 7.64 G
1975 10 18 7.04 G
1975 10 19 8.52 G
1975 10 20 6.88 G
1975 10 21 8.74 G
1975 10 22 9.26 G
1975 10 23 10.08 G
1975 10 24 9.5 G
1975 10 25 9.6 G
1975 10 26 8.26 G
1975 10 27 7.74 G
1975 10 28 9.3 G
1975 10 29 7 G
1975 10 30 8.7 G
1975 10 31 8.04 G
1975 11 01 8.66 G
1975 11 02 8.06 G
1975 11 03 9.44 G
1975 11 04 8.72 G
1975 11 05 7.68 G
1975 11 06 7.08 G
1975 11 07 8.26 G
1975 11 08 4.7 G
1975 11 09 4.54 G
1975 11 10 6.82 G
1975 11 11 7.32 G
1975 11 12 5.8 G
1975 11 13 4.46 G
1975 11 14 4.32 G
1975 11 15 3.34 G
1975 11 16 4.38 G
1975 11 17 4.38 G
1975 11 18 5.24 G
1975 11 19 5.1 G
1975 11 20 3.44 G
1975 11 21 0.06 G
1975 11 22 -4.6 G
1975 11 23 -1.08 G
1975 11 24 0.38 G
1975 11 25 0.4 G
1975 11 26 1.3 G
1975 11 27 3.84 G
1975 11 28 4.32 G
1975 11 29 4 G
1975 11 30 2.34 G
1975 12 01 3 G
1975 12 02 4.02 G
1975 12 03 5.78 G
1975 12 04 5.72 G
1975 12 05 4.22 G
1975 12 06 4.48 G
1975 12 07 3.76 G
1975 12 08 3.68 G
1975 12 09 6.38 G
1975 12 10 2.1 G
1975 12 11 2.06 G
1975 12 12 3.46 G
1975 12 13 0.84 G
1975 12 14 0.14 G
1975 12 15 5.14 G
1975 12 16 4.42 G
1975 12 17 -2.62 G
1975 12 18 -2.46 G
1975 12 19 1.86 G
1975 12 20 -0.0800001 G
1975 12 21 4.36 G
1975 12 22 6.76 G
1975 12 23 5.9 G
1975 12 24 3.72 G
1975 12 25 0.76 G
1975 12 26 4.34 G
1975 12 27 6.86 G
1975 12 28 6.08 G
1975 12 29 5 G
1975 12 30 5.26 G
1975 12 31 5.12 G
1976 01 01 3.46 G
1976 01 02 -0.14 G
1976 01 03 0.32 G
1976 01 04 -5.58 G
1976 01 05 0.6 G
1976 01 06 -5.58 G
1976 01 07 0.2 G
1976 01 08 4.68 G
1976 01 09 4.28 G
1976 01 10 0.54 G
1976 01 11 3.16 G
1976 01 12 5.34 G
1976 01 13 0.34 G
1976 01 14 0.44 G
1976 01 15 -6.22 G
1976 01 16 -6.06 G
1976 01 17 -1.4 G
1976 01 18 3.58 G
1976 01 19 3.26 G
1976 01 20 5.4 G
1976 01 21 4 G
1976 01 22 1.86 G
1976 01 23 -1.18 G
1976 01 24 -4.46 G
1976 01 25 -4.08 G
1976 01 26 -1.04 G
1976 01 27 -2.56 G
1976 01 28 -5.4 G
1976 01 29 -4.96 G
1976 01 30 -2.72 G
1976 01 31 -2.86 G
1976 02 01 -3.82 G
1976 02 02 0.36 G
1976 02 03 -1 G
1976 02 04 -4.1 G
1976 02 05 -3.36 G
1976 02 06 -1.08 G
1976 02 07 -1.32 G
1976 02 08 -2.34 G
1976 02 09 0.58 G
1976 02 10 1.74 G
1976 02 11 0.78 G
1976 02 12 0.74 G
1976 02 13 0.92 G
1976 02 14 -2.14 G
1976 02 15 -3.82 G
1976 02 16 -2.96 G
1976 02 17 -1.38 G
1976 02 18 -0.8 G
1976 02 19 0.86 G
1976 02 20 1.04 G
1976 02 21 -1.1 G
1976 02 22 0.94 Y
1976 02 23 0.8 G
1976 02 24 1.34 G
1976 02 25 3.64 G
1976 02 26 5.58 G
1976 02 27 4.76 G
1976 02 28 3.86 G
1976 02 29 3.48 G
1976 03 01 3.72 G
1976 03 02 3.26 G
1976 03 03 1.34 G
1976 03 04 0.64 G
1976 03 05 -2.14 G
1976 03 06 -0.66 G
1976 03 07 -1.1 G
1976 03 08 -3 G
1976 03 09 -3.5 G
1976 03 10 -2.86 G
1976 03 11 -4.7 G
1976 03 12 -3.86 G
1976 03 13 -1.98 G
1976 03 14 -0.56 G
1976 03 15 -1.62 G
1976 03 16 -2.98 G
1976 03 17 -1.26 G
1976 03 18 -0.58 G
1976 03 19 -0.16 G
1976 03 20 -0.64 G
1976 03 21 -1.82 G
1976 03 22 -1.22 G
1976 03 23 -1.5 G
1976 03 24 -1.38 G
1976 03 25 0.6 G
1976 03 26 3.4 G
1976 03 27 4.02 G
1976 03 28 5.76 G
1976 03 29 4.58 G
1976 03 30 4.46 G
1976 03 31 3.9 G
1976 04 01 6.66 G
1976 04 02 4.46 G
1976 04 03 4.48 G
1976 04 04 3.96 G
1976 04 05 5.7 G
1976 04 06 5.64 G
1976 04 07 5.54 G
1976 04 08 4.06 G
1976 04 09 4.16 G
1976 04 10 8.4 G
1976 04 11 8.6 G
1976 04 12 8.08 G
1976 04 13 10.44 G
1976 04 14 8.18 G
1976 04 15 8.22 G
1976 04 16 10.14 G
1976 04 17 9.28 G
1976 04 18 8.7 G
1976 04 19 8.96 G
1976 04 20 9.54 G
1976 04 21 6.12 G
1976 04 22 3.28 G
1976 04 23 3.24 G
1976 04 24 8.32 G
1976 04 25 9.18 G
1976 04 26 7.02 G
1976 04 27 1.9 G
1976 04 28 3.92 G
1976 04 29 5.16 G
1976 04 30 8.12 G
1976 05 01 8.74 G
1976 05 02 10.52 G
1976 05 03 10.64 G
1976 05 04 6.94 G
1976 05 05 8.06 G
1976 05 06 8.12 G
1976 05 07 11.16 G
1976 05 08 15.74 G
1976 05 09 20.14 G
1976 05 10 19.34 G
1976 05 11 14.68 G
1976 05 12 13.38 G
1976 05 13 11.34 G
1976 05 14 9.12 G
1976 05 15 12.78 G
1976 05 16 15.12 G
1976 05 17 16.32 G
1976 05 18 17.42 G
1976 05 19 18.46 G
1976 05 20 13.02 G
1976 05 21 13.6 G
1976 05 22 16.7 G
1976 05 23 15.2 G
1976 05 24 15.7 G
1976 05 25 11.42 G
1976 05 26 11.32 G
1976 05 27 11.1 G
1976 05 28 6.42 G
1976 05 29 8.2 G
1976 05 30 11.22 G
1976 05 31 10.72 G
1976 06 01 12.28 G
1976 06 02 13.4 G
1976 06 03 13.18 G
1976 06 04 15.5 G
1976 06 05 11.76 G
1976 06 06 15.5 G
1976 06 07 17.14 G
1976 06 08 18.3 G
1976 06 09 15.54 G
1976 06 10 17.4 G
1976 06 11 16.04 G
1976 06 12 15.94 G
1976 06 13 15.42 G
1976 06 14 17.64 G
1976 06 15 12.64 G
1976 06 16 14.7 G
1976 06 17 19.12 G
1976 06 18 15.16 G
1976 06 19 14.28 G
1976 06 20 11.68 G
1976 06 21 14.78 G
1976 06 22 16.04 G
1976 06 23 19.02 G
1976 06 24 21.18 G
1976 06 25 24.36 G
1976 06 26 25.06 G
1976 06 27 25.22 G
1976 06 28 20.4 G
1976 06 29 21.78 G
1976 06 30 20.98 G
1976 07 01 20.82 G
1976 07 02 21.98 G
1976 07 03 24.28 G
1976 07 04 20.82 G
1976 07 05 19.7 G
1976 07 06 21.3 G
1976 07 07 21.66 G
1976 07 08 18.26 G
1976 07 09 15.86 G
1976 07 10 18.2 G
1976 07 11 20.78 G
1976 07 12 19.96 G
1976 07 13 20.44 G
1976 07 14 20.26 G
1976 07 15 21.72 G
1976 07 16 23.34 G
1976 07 17 23.76 G
1976 07 18 22.28 G
1976 07 19 23 G
1976 07 20 21.72 G
1976 07 21 17.04 G
1976 07 22 16.42 G
1976 07 23 19.34 G
1976 07 24 18.96 G
1976 07 25 20.74 G
1976 07 26 20.46 G
1976 07 27 20.18 G
1976 07 28 18.02 G
1976 07 29 17.84 G
1976 07 30 16.02 G
1976 07 31 14.34 G
1976 08 01 14.96 G
1976 08 02 16.02 G
1976 08 03 16.66 G
1976 08 04 15.04 G
1976 08 05 15.84 G
1976 08 06 17.02 G
1976 08 07 19.2 G
1976 08 08 20.6 G
1976 08 09 21.22 G
1976 08 10 21.7 G
1976 08 11 20.76 G
1976 08 12 17.94 G
1976 08 13 18.48 G
1976 08 14 20.5 G
1976 08 15 19.76 G
1976 08 16 19.36 G
1976 08 17 20.94 G
1976 08 18 21.78 G
1976 08 19 21.78 G
1976 08 20 21.82 G
1976 08 21 16.94 G
1976 08 22 17.86 G
1976 08 23 20.86 G
1976 08 24 21.26 G
1976 08 25 21.7 G
1976 08 26 18.18 G
1976 08 27 16.14 G
1976 08 28 18.88 G
1976 08 29 22.7 G
1976 08 30 22.98 G
1976 08 31 18 G
1976 09 01 15.32 G
1976 09 02 12.58 G
1976 09 03 14.88 G
1976 09 04 12.54 G
1976 09 05 12.54 G
1976 09 06 15.14 G
1976 09 07 16.78 G
1976 09 08 14.46 G
1976 09 09 15.86 G
1976 09 10 12.02 G
1976 09 11 13.58 G
1976 09 12 16.16 G
1976 09 13 16.06 G
1976 09 14 14.46 G
1976 09 15 15.58 G
1976 09 16 10.52 G
1976 09 17 13.22 G
1976 09 18 13.48 G
1976 09 19 12.28 G
1976 09 20 12.02 G
1976 09 21 13 G
1976 09 22 12.38 G
1976 09 23 12.48 G
1976 09 24 12.98 G
1976 09 25 12.02 G
1976 09 26 12.78 G
1976 09 27 11.28 G
1976 09 28 13.44 G
1976 09 29 9.6 G
1976 09 30 8.8 G
1976 10 01 9.58 G
1976 10 02 10.3 G
1976 10 03 10.78 G
1976 10 04 12.14 G
1976 10 05 12.38 G
1976 10 06 11.56 G
1976 10 07 13.66 G
1976 10 08 12.14 G
1976 10 09 11.04 G
1976 10 10 11.72 G
1976 10 11 13.1 G
1976 10 12 12.42 G
1976 10 13 9.88 G
1976 10 14 7.86 G
1976 10 15 7.98 G
1976 10 16 5.88 G
1976 10 17 3.24 G
1976 10 18 4.82 G
1976 10 19 5.76 G
1976 10 20 7.6 G
1976 10 21 8.22 G
1976 10 22 8.68 G
1976 10 23 9.18 G
1976 10 24 8.76 G
1976 10 25 7.78 G
1976 10 26 6 G
1976 10 27 5.78 G
1976 10 28 5.64 G
1976 10 29 5.7 G
1976 10 30 4.46 G
1976 10 31 3.74 G
1976 11 01 3.58 G
1976 11 02 6.72 G
1976 11 03 8.44 G
1976 11 04 7.58 G
1976 11 05 6.72 G
1976 11 06 7.68 G
1976 11 07 10.66 G
1976 11 08 7.96 G
1976 11 09 7.82 G
1976 11 10 7.98 G
1976 11 11 8.02 G
1976 11 12 6.92 G
1976 11 13 3.7 G
1976 11 14 4.9 G
1976 11 15 1.72 G
1976 11 16 3.12 G
